绍兴永和塔	0 0 1 1 1
香格里拉市独克宗古城	0 0 0 0 0 1 1 1 1 1
富力红树湾红树林湿地保护公园	1 1 1 1 1 0 0 0 1 1 0 0 1 1
北海海滨公园	0 1 0 1 1 1
水坑生态旅游娱乐区	1 1 0 0 0 0 0 0 0
崆峒山国家地质公园-三清殿(建设中)	0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0
南京中山植物园前湖公园	0 0 0 0 0 0 0 1 1 1 1
石门县文庙	0 0 0 1 1
杭州西湖风景名胜区中国印学博物馆	0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
宿州植物公园	0 0 1 1 1 1
筑城家园月亮湾	0 0 0 0 1 1 1
芜湖王稼祥纪念园	0 0 1 1 1 1 1 1
福建博物院自然馆	0 0 0 0 0 1 1 1
中国郑州绿博园	0 0 0 0 1 1 1
巴中诺水河龙湖洞	0 0 1 1 1 1 1 1
本溪湖国家地质公园	1 1 1 0 0 0 0 1 1
崆峒山国家地质公园-三教洞	0 0 0 0 0 0 0 0 0 0 1 1 1
良周宫殿遗址	1 1 1 1 1 1
青浦曲水园	0 0 1 1 1
凤山庙	1 1 1
杭州西湖风景名胜区-浴鹄湾景区	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
双峰寨双峰寨保卫战旧址	1 1 1 0 0 0 0 0 0 0 0
俄么塘·花海景区	1 1 1 0 0 0 0 0
花博园	1 1 1
玫瑰谷自然风景区	1 1 1 0 0 0 0 0
荷花洞风景区	1 1 1 0 0 0
韶关市博物馆	1 1 0 1 1 1
皇家海洋乐园	1 1 1 1 0 0
尖山自然风景区	1 1 0 0 1 1 1
杭州西湖风景名胜区-金刚殿	0 0 0 0 0 0 0 0 0 0 1 1 1
宜昌市情人泉旅游区	0 0 0 1 1 1 0 0 0
松原龙华寺风景区	0 0 1 1 1 0 0 0
大唐芙蓉园-御台观览	0 0 0 0 0 0 1 1 1 1
慈云禅寺禹迹路	1 1 1 1 0 0 0
长隆飞鸟乐园爬行动物区	0 0 0 0 0 0 1 1 1 1 1
极致水世界	1 1 1 1 1
石台西黄山漂流	1 1 1 1 1 1 1
洹水公园	1 0 0 1
惠民孙子故园	0 0 1 1 1 1
祖山风景区大雄宝殿	0 0 0 0 0 1 1 1 1
普陀山风景名胜区杨枝庵	0 0 0 0 0 0 0 0 1 1 1
杭州西湖风景名胜区-杨公堤碑亭	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
神农山风景区-神农纪元广场	1 1 0 0 0 0 0 0 0 1 1 1 1
汉中铺镇薰衣草庄园	1 1 0 0 1 1 1 1 1
畈上王明璠府第	0 0 1 1 1 1 1
当涂太白公园	0 0 1 1 1 1
袁嘉谷旧居	1 1 1 1 1
张家界黄石寨索道	0 0 0 1 1 1 1 1
马兰红山军博园	1 1 0 0 1 1 1
东方山风景区	1 1 1 0 0 0
承德避暑山庄西所	0 0 0 0 0 0 1 1
大黑山风景区观音阁	0 0 0 0 0 0 1 1 1
花样龙水湖景区	1 1 1 1 1 0 0
姜堰人民公园	1 1 1 1 1 1
第1世界·休博园	0 0 0 0 0 1 1 1
萝岗市民广场	0 0 1 1 1 1
上海高东生态园	0 0 1 1 1 1 1
台安少帅陵旅游风景区	0 0 1 1 1 0 0 0 0 0
鸡西市动植物园	1 1 0 1 1 1 1
黄鹤楼公园-红叶林笼	0 0 0 0 0 0 1 1 1 1
国际露营公园	1 1 1 1 1 1
红石湾风景区	1 1 1 0 1 1
观海长廊海滨长廊公园	0 1 0 0 0 1 1 1 1 1
基督教会山西路教堂	1 1 1 1 1 1 1 1 1
长白山国家级自然保护区绿渊潭	0 0 0 0 0 0 0 0 0 0 0 1 1 1
卧龙山唐山卧龙山自然风景旅游区	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
古溪星河休闲旅游度假景区	1 1 1 1 0 0 1 1 0 0 1 1
五柳堂建筑群	1 1 1 0 0 0
玉环市大鹿岛景区	0 0 0 1 1 1 1 1
康有为万木草堂	0 0 0 1 1 1 1
古光孝寺泰州市光孝律寺	1 1 1 1 0 0 0 0 0 0 0
滨河文化雕塑园	0 0 0 0 1 1 1
崔永平皮影艺术博物馆	1 1 1 1 1 1 1 1 1 1
太姥山国家地质公园-仙人洞	0 0 0 0 0 0 0 0 0 0 1 1 1
上海汪公馆	0 0 1 1 1
再现袁家村	1 1 1 1 1
土山汉墓	1 1 1 1
重庆动物园-斑马	0 0 0 0 0 0 1 1
东莞人民公园县博物馆旧址	0 0 0 0 0 0 1 1 1 1 1 1
汪湖生态游览区	1 1 1 1 1 1 1
桃花源景区玉柱峰	0 0 0 0 0 1 1 1
鸣沙山月牙泉-沙岭晴鸣	0 1 0 0 0 0 0 0 1 1 1
华清宫-邀月轩	0 0 0 0 1 1 1
鸡鸣驿古城	1 1 1 0 1
御汤泉温泉	1 1 1 1 1
福建省南平市博物馆	0 0 0 1 1 0 1 1 1
丹东滨江嘉年华	0 0 1 1 1 1 1
蜈支洲岛旅游风景区-海龟	0 0 0 0 0 0 0 0 0 0 1 1
天堂农庄	1 1 1 1
呼和浩特北山公园	1 1 1 1 1 1 1 1
朱砂古镇-观景台	0 0 0 0 0 1 1 1
乐山蜀南茉莉香都度假村	0 0 1 1 1 1 1 1 0 0 0
大理崇圣寺	0 0 1 1 1
长乐村战斗纪念碑	1 1 1 1 1 1 1 1
清凉台	1 1 1
温江园林绿道	1 1 0 0 1 1
天门山国家森林公园-北俯视天门	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
六盘水乌蒙山国家地质公园	0 0 0 1 1 1 1 1 1 1 1 1
南阳卧龙岗	1 1 1 1 1
武宁公园-南区	1 1 1 1 0 0 0
虎丘山风景区云岩禅寺遗址	0 0 0 0 0 0 1 1 1 1 1 1
三圣花乡·花乡农居	0 0 1 1 0 0 0 1 1
云丘山景区三天门	0 0 0 0 0 1 1 1
天堂寨风景区将军岩	0 0 0 0 0 0 1 1 1
欢乐雪城	1 1 1 1
安外清真寺	0 0 1 1 1
井冈山革命烈士纪念堂	0 0 0 1 1 1 1 1 1 1
南山公园鳌山路	1 1 1 1 0 0 0
北极村旅游风景区-一吊桥	0 0 0 0 0 0 0 0 0 1 1 1
书房村观光公园	1 1 1 0 0 0 0
珍稀植物园	0 0 1 1 1
长城第一墩文化景区-讨赖河吊桥	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
革命根据地纪念园	1 1 1 1 1 1 1 1
普陀宗乘之庙御座楼	0 0 0 0 0 0 1 1 1
世界柏树王园林风景区	1 1 1 1 1 1 1 0 0 0
大唐芙蓉园-无双传	0 0 0 0 0 0 1 1 1
北京卧虎山庄	0 0 1 1 1 1
基督教会崇文门教堂	1 1 1 1 1 1 1 1 1
鲁迅故里鲁迅故居	1 1 1 0 0 0 0 1
五棵松奥林匹克文化公园	1 1 1 0 0 0 0 0 0 1 1
九侯山风景区	1 1 1 0 0 0
广西高等法院办公楼旧址	0 0 1 1 1 1 1 1 1 1 1
黄峪口自然风景区	1 1 1 0 0 1 1 1
竹贯古村落	1 1 1 1 1
青水塘农军炮楼旧址	1 1 1 0 0 1 1 0 0
大围山滑雪场	1 1 1 1 1 1
唐寨山森林公园	1 1 1 1 1 1 1
阳邑乡净信寺	0 0 0 1 1 1
三星堆博物馆东城墙遗址	0 0 0 0 0 0 1 1 1 1 1
富阳白龙禅寺	0 0 1 1 1 1
革吉县加吾拉康	1 1 0 0 0 0 0
云峰山自然风景区	1 1 1 0 0 0 0 0
朱家峪民俗旅游区	1 1 1 1 1 1 1 1
叶挺将军囚居旧址纪念馆	1 1 0 0 1 1 1 1 0 0 0
杨宅温州武术博物馆	0 0 1 1 1 1 1 1 1
猫儿山国家森林公园	1 1 1 0 0 0 0 0 0
白马涧生态园-茶花林	1 1 1 0 0 0 0 0 0 0
天门山国家森林公园-悬索桥	0 0 0 0 0 0 0 0 0 0 1 1 1
上海中国劳动组合书记部旧址陈列馆	0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
同盟会河口起义纪念馆	0 0 0 1 1 1 1 1 1 1
池州生态湿地公园	1 1 1 1 0 0 1 1
殷墟宫殿宗庙遗址妇好墓	0 0 0 0 0 0 0 0 1 1 1
泰山世界地质公园	1 1 0 0 1 1 1 1
天津疙瘩楼	0 0 1 1 1
六祖故里旅游度假区龙山文化景区	1 1 1 1 1 1 1 1 1 0 0 0 0 0 0
北京市海淀公共安全馆	1 1 1 1 1 1 1 1 1 1
济南市环城公园-白石泉	0 0 0 0 0 0 0 0 1 1 1
呀诺达雨林文化旅游区-莲恩瀑布	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
北伐战争纪念馆	1 1 0 0 1 1 1
祥源颍淮阜阳生态乐园	0 0 0 0 0 0 1 1 1 1
吉林天主教堂	0 0 1 1 0 1
趵突泉-娥英祠	0 0 0 0 1 1 1
杭州西湖风景名胜区-志愿军雕像	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
武陵源风景名胜区青龙沟	0 0 0 0 0 0 0 0 1 1 1
北京市保利艺术博物馆	0 0 0 1 1 1 1 1 1 1
车江三宝侗寨	0 0 1 1 1 1
天主教上海教区大金家巷圣母无原罪堂	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
石家檐	1 1 1
乱刀峪	1 1 1
白云山景区四恩寺	0 0 0 0 0 1 1 1
陇南市金徽酒文化生态旅游景区(暂停营业)	0 0 0 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0
丹凤花庙	0 0 1 1
绿博园澳门特区展园	0 0 0 1 1 1 1 1 1
嘉兴铁哥们机器人主题公园	0 0 1 1 1 1 1 1 1 1 1 1
长沙生态动物园非洲狮	0 0 0 0 0 0 0 1 1 1
冷水江波月洞风景区	1 1 1 1 1 1 0 0 0
济南市环城公园-五龙潭船闸	0 0 0 0 0 0 0 0 1 1 1 1 1
中国花炮文化博物馆	1 1 1 1 1 1 1 1 1
银杏公园	1 1 1 1
湘湖旅游度假区-四亭桥	0 0 0 0 0 0 0 0 1 1 1
金鹏生态农业示范园动漫水世界	1 1 1 1 0 0 0 0 1 1 1 1 1 1
淄博涌泉齐长城风景区	0 0 1 1 1 1 1 1 1 1
石板河旅游景区	1 1 1 0 0 0 0
拉市海骑马	1 1 1 0 0
张苍水先生祠	1 1 1 1 1 1
苗岭屯堡古镇	0 0 1 1 1 1
东山寺正坑西路	1 1 1 0 0 0 0
鸠摩罗什舌利塔修缮记鸠摩罗什寺	0 0 1 1 0 0 0 0 0 0 0 0 0 0 1
华山风景名胜区鹞子翻身	0 0 0 0 0 0 0 1 1 1 1
东湖樱花园	0 0 1 1 1
中国百里杜鹃风景区-连心湖	0 0 0 0 0 0 0 0 0 0 1 1 1
狮城公园	1 1 1 1
建设公园	1 1 0 1
九九广中绿地	0 0 1 1 1 1
天柱山九曲河漂流	1 1 0 1 1 1 1 1
将府公园南区	1 1 1 1 0 0
湘湖旅游度假区湖山船埠	0 1 0 0 0 0 0 0 1 1 1
泰元绿化公司澄园	0 0 0 0 0 0 1 1
海南槟榔谷黎苗文化旅游区-观景平台	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
宏村-月沼	0 0 0 1 1
甘肃省玉门市老君庙区	0 0 0 0 0 0 1 1 1 0
仰天山自然风景区	1 1 1 0 0 0 1 1
大东海环球潜水基地	1 1 1 1 1 1 1 1 1
三峡奇潭	1 1 1 1
崇觉寺铁塔	0 0 0 1 1
景洪市泼水广场	0 0 0 1 1 1 1
张家口中粮长城桑干酒庄	0 0 0 1 1 1 1 1 1 1 1
阜新宝力根寺风景区	1 1 1 1 1 1 0 0 0
红军纪念碑	0 0 1 1 1
南浔古镇张静江故居	0 0 0 0 1 1 1 1 1
景园公园	1 1 1 1
永昌清真寺	0 0 1 1 1
真武观	1 1 1
龙凤湖风景区	1 1 1 0 0 0
东山公园东山路	1 1 1 1 0 0 0
芷江天后宫	0 0 1 1 1
天鹅堡温泉	1 1 1 1 1
莫高窟景区藏经洞	0 0 0 0 0 1 1 1
孝思祠	1 1 1
儋州热带植物园	0 0 1 1 1 1 1
龙池国家森林公园中国杜鹃园	0 0 0 0 0 0 0 0 1 1 1 1 1
马家沟生态旅游景区	1 1 1 1 1 1 1 1 1
南山旅游景区-南山胜境	1 1 0 0 0 0 0 0 0 1 1
含鄱口	1 1 1
通程商业广场星沙店	1 1 1 1 1 1 0 0 0
嘉峪关文化旅游景区-嘉峪关城楼景区	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
永兴公园人民路	1 1 1 1 0 0 0
书圣故里-尚德当铺	0 0 0 0 0 1 1 1 1
大法王寺	0 1 1 1
信科林园	0 0 1 1
邯郸紫山风景区	0 0 1 1 0 0 0
烟波致爽	1 1 1 1
佛山顺德长鹿度假村水世界	0 0 0 0 1 1 1 1 1 0 0 0
水泉石窟	1 1 1 1
天宁禅寺	1 1 0 1
运城关王庙	0 0 1 1 1
知音号知音号码头	1 1 1 0 0 0 0 0
永宁天主教堂	1 1 1 1 0 1
普化寺	1 1 1
西泠印社	1 1 1 1
武陵源风景名胜区食指峰	0 0 0 0 0 0 0 0 1 1 1
奥林匹克公园云飞南街	1 1 1 1 1 1 0 0 0 0
金殿风景名胜区	1 1 0 1 0 0 1
北京市中华世纪坛	0 0 0 1 1 1 1 1
新塘倚岩寺	1 1 1 1 1
人民广场好望公园	0 0 0 0 1 1 1 1
济南市环城公园-一虎泉	0 0 0 0 0 0 0 0 1 1 1
台儿庄大战纪念馆	0 0 0 1 1 1 1 1
即墨金麒玉麟温泉山庄	0 0 1 1 1 1 1 1 1 1
黄河河套文化旅游区湿地公园	1 1 1 1 1 1 1 1 1 1 1 1 1
普宁寺大乘之阁	0 0 0 1 1 1 1
兖州区市民公园	1 1 0 1 1 1 1
七星潭	1 1 1
八达岭长城望京石	0 0 0 0 0 1 1 1
瓦房店颐和温泉山庄	0 0 0 1 1 1 1 1 1
玉渊潭公园八一湖	0 0 0 0 0 1 1 1
杨墩生态休闲农庄	1 1 1 1 1 1 1 1
花果山风景区-吉祥玉女	0 0 0 0 0 0 0 1 1 1 1
天堂寨风景区烽火台	0 0 0 0 0 0 1 1 1
铜雀三台遗址公园邺城遗址	0 0 0 0 0 0 0 0 1 1 1 1
三亚印象海上花园度假公寓凤凰岛	1 1 0 0 0 0 0 0 0 0 0 0 1 1 1
唐王湖公园	1 1 1 0 0
新天地太平湖	0 0 0 1 1 1
恩施叶挺将军囚居旧址纪念馆	0 0 1 1 1 1 1 1 1 1 1 1 1
钱王陵公园	1 1 1 0 0
小湾村由园	0 0 0 1 1
衡山国家重点风景名胜区麻姑仙境	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
花果山风景区南天门停车场出入口	1 1 1 1 1 1 1 1 1 0 0 0 0 0 0
北京服装学院民族服饰博物馆	0 0 0 0 0 0 1 1 1 1 1 1 1
天门山国家森林公园-盘龙崖玻璃栈道	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
西递古村落观景台	0 0 0 0 0 1 1 1
龙溪园水世界	1 1 1 1 1 1
翠微山公园	1 1 1 0 0
白马寺森林公园	1 1 1 1 1 1 1
西安梦幻星空抖乐园钟楼旗舰店	0 0 1 1 1 1 0 0 0 0 0 0 0 0
訾洲公园桂林訾洲岛景区	1 1 0 0 0 0 0 0 1 0 0
灵隐寺-两石塔	0 0 0 0 1 1 1
广州岭南画派纪念馆	0 0 1 1 1 1 1 1 1
安徽省蓝山湾木艺小镇	0 0 0 1 1 1 1 1 1 1
辽宁省博物馆	0 0 1 1 1 1
杭州西湖风景名胜区-子久草堂	0 0 0 0 0 0 0 0 0 0 1 1 1 1
厦门老院子民俗文化风情园	0 0 1 1 1 0 0 0 0 1 1 1
邛崃回澜塔	1 1 1 1 1
滨江公园夷陵长江大桥	0 0 0 0 1 1 1 1 1 1
庐山醉石温泉度假村	1 1 1 1 1 1 1 1 1
黄山-九龙瀑	0 0 0 1 1 1
杭州西湖风景名胜区-二公园	0 0 0 0 0 0 0 0 0 0 1 1 1
青山湖国家湿地公园	1 1 1 0 0 0 0 0 0
石林风景区-大溶盆	0 0 0 0 0 0 1 1 1
墨尔本动物园	1 1 1 1 1 1
稻梦空间	1 1 1 1
中华民族园缅寺	0 0 0 0 0 1 1
娄底新化狮子山公园	1 1 0 0 1 1 1 1 1
皇罗禅寺院	1 1 1 1 0
济南市环城公园-道德经刻瓷	0 0 0 0 0 0 0 0 1 1 1 1 1
看经寺段塘西路	1 1 1 0 0 0 0
武陵源风景名胜区劈山救母	0 0 0 0 0 0 0 0 1 1 1 1
龙潭山鹿场-龙潭山遗址公园	1 1 1 0 0 0 0 0 0 0 0 1 1
千丈云崖	1 1 0 1
河南省双龙山省级森林公园	0 0 0 1 1 1 1 1 1 1 1 1
刘伶醉酒古烧锅遗址	1 1 1 1 1 1 1 1 1
苏州乐荫园	0 0 1 1 1
四川黑竹沟国家森林公园	0 0 1 1 1 0 0 0 0 0 0
米易新山梯田	1 1 0 0 1 1
建阳市基督教天福堂	0 0 0 0 0 0 1 1 1
仙寓山风景区-玉泉井	0 0 0 0 0 0 0 1 1 1
等等我儿童体验城	1 1 1 1 1 1 1 1
紫江地缝生态旅游区	1 1 1 1 0 0 0 0 0
殊像寺钟楼	0 0 0 1 1
北京觉生寺	0 0 1 1 1
北广济街清真女寺	0 0 0 0 1 1 0 1
海珠梁氏宗祠	0 0 1 1 1 1
甘肃寿鹿山国家森林公园寿鹿山森林公园	0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
青龙山温泉度假山庄	1 1 1 1 1 1 1 1 1
菩提岛潮音寺	0 0 0 1 1 1
华山风景名胜区-西峰杨公塔	0 0 0 0 0 0 0 0 1 1 1 1 1
南湖生态旅游风景区藤本园	0 0 0 0 0 0 0 0 0 1 1 1
基督教新堂	1 1 1 1 1
动漫广场	1 1 1 1
中国医学科学院药用植物园	1 1 0 0 0 0 0 1 1 1 1 1
邓拓故居	1 1 1 1
成吉思汗察罕苏力德生态游牧旅游区(暂停营业)	0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0
新世纪公园	1 1 1 1 1
咸宁市香吾山公园	1 1 1 1 1 1 1 1
厦门海沧大桥旅游区	0 0 1 1 1 1 0 0 0
台儿庄古城-中和堂	0 0 0 0 0 0 1 1 1
中国百里杜鹃风景名胜区-马缨林	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
斯坦福桥球场(切尔西主场)	1 1 1 1 1 1 0 1 1 1 1 1 0
牡丹园朝阳街	1 1 1 0 0 0
云台观风景名胜区	1 1 1 1 1 1 1 1
青岛五四广场	0 0 1 1 1 1
云丘山景区玉皇顶	0 0 0 0 0 1 1 1
张家巷南台清真寺	0 0 0 1 1 1 1 1
建窑遗址遇林亭窑址	0 0 0 0 1 1 1 1 1
萧山广福禅院	0 0 1 1 1 1
湄洲岛国家旅游度假区-妈祖庙	1 1 1 1 1 1 1 1 1 1 0 1 1 0
缸瓦市基督教堂	1 1 1 1 1 1 1
团山民居	1 1 1 1
金丝峡景区-连环瀑布	0 0 0 0 0 0 1 1 1 1
白兆山旅游风景区	1 1 1 1 1 1 1 1
九里汉城温泉	0 0 1 1 0 0
清江方山风景区	1 1 1 1 0 0 0
南京文博文创大观园	0 0 1 1 1 1 1 1 1
滕头生态旅游区(装修中)	1 1 0 0 0 0 0 0 0 0 0 0
承德避暑山庄涌翠岩	0 0 0 0 0 0 1 1 1
沈阳森林动物园	0 0 1 1 1 1 1
西湖公园原聚龙山庄	1 1 1 1 0 0 0 0 0
太姥山国家地质公园-高僧说法	0 0 0 0 0 0 0 0 0 0 1 1 1 1
沈阳郑家洼子青铜短剑墓	0 0 1 1 1 1 1 1 1 1 1
汉阳陵国家考古遗址公园	1 1 1 0 0 0 0 0 0 0 0
茱萸峰景区-钟楼	0 0 0 0 0 0 1 1
杭州西湖风景名胜区-虎跑观音殿	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
趵突泉-白龙湾	0 0 0 0 1 1 1
青岛邮电博物馆	0 0 1 1 1 1 1
镇北堡西部影城-定州总管府	0 0 0 0 0 0 0 0 1 1 1 1 1
华清宫-甲子殿记事碑	0 0 0 0 1 1 1 1 1 1
南通城市博物馆	0 0 1 1 1 1 1
三股水	1 1 1
小东沟原始林	1 1 1 1 1 1
龙游民居苑	1 1 1 1 1
宋琬故居博物馆	1 1 1 1 0 0 0
徽园黄山园	0 0 1 1 1
王莽岭	1 1 1
大芬美术馆大芬油画街	1 1 1 1 1 0 0 0 0 0
少林寺豫北武术分院	1 1 1 0 0 0 0 0 0
京娘湖景区乘船码头	0 0 0 0 0 1 1 1 1
水泉溪自然风景区	1 1 1 0 0 0 1 1
绵阳海之韵海底世界	1 1 1 0 0 0 1 1 1
北京中国民兵武器装备陈列馆	0 0 1 1 1 1 1 1 1 1 1 1 1
奥林匹克公园	1 1 0 0 1 1
北海关大楼旧址	1 1 1 1 1 1 1
丽江古城玉河广场	0 0 0 0 1 1 1 1
北岳恒山	1 1 1 1
淄博焦裕禄纪念馆	0 0 1 1 1 1 1 1
黄河横城休闲度假旅游区	1 1 1 1 1 1 1 1 1 1 1
火龙洞景区	1 1 1 0 0
广州文化公园沙基惨案纪念碑	0 0 0 0 0 0 1 1 1 1 1 1 1
相思湖旅游度假区巴州相思湖	1 1 1 1 1 1 1 1 0 0 0 0 0
悉尼海洋生物水族馆	1 1 0 0 0 0 1 1 1
太湖迷笛营格林乡村公园	1 1 1 1 1 0 0 0 0 0 0
桐庐一指峡谷景区	0 0 1 1 1 1 0 0
杭州野生动物世界-小熊猫馆	0 0 0 0 0 0 0 0 0 1 1 1 1
观音阁公园	1 1 1 1 1
鄂豫陕苏维埃政府葛牌镇纪念馆	1 1 1 1 1 1 0 0 0 0 0 1 1 1
杭州西湖风景名胜区-云水光中亭	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
呼兰天主教堂	0 0 1 1 1 1
蓝天城	1 1 1
天津河滨公园	0 0 1 1 1 1
北庭园景区	1 1 1 0 0
海丰红宫红场旧址	0 0 1 0 0 1 0 0
云浮新兴县金水台温泉度假村	0 0 0 0 0 1 1 1 1 1 1 1 1
马尾水生态旅游风景区	1 1 1 1 1 1 1 1 1 1
黑龙江督军署	0 0 0 1 1 1
西湖公园八景路	1 1 1 1 0 0 0
观象二路基督教圣保罗教堂	0 0 0 0 0 0 0 1 1 1 1 1
天长市护国寺	0 0 0 1 1 1
天柱山世界地质公园天蛙峰	1 0 0 0 0 0 0 0 0 0 1 1
长沙生态动物园松鼠猴	0 0 0 0 0 0 0 1 1 1
观星台景区	1 1 1 0 0
慈云寺扶余县蔡家沟镇中心卫生院西北	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
重庆大韩民国临时政府旧址陈列馆	0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
鲁山溶洞群	1 1 1 1 1
华颜塔垂虹桥遗址	0 0 0 1 1 1 1 1
北京植物园中国蜜蜂博物馆	0 0 0 0 0 1 1 1 1 1 1 1
书圣故里戒珠讲寺	0 0 0 0 1 1 0 1
朝阳公园下沉广场	0 0 0 0 1 1 1 1
樟潭大樟树	1 1 1 1 1
嘉悦畅园	0 0 1 1
沙滩公园	1 1 1 1
湖南松雅湖国家湿地公园	0 0 1 1 1 0 0 0 0 0 0
上思县百鸟乐园	1 1 1 1 1 1 1
东山风景区潮阳孔庙宾舍东北	1 1 1 1 1 0 0 0 0 0 0 0 0
北官堡村	1 1 1 0
重庆歌乐山革命纪念馆红岩魂陈列馆	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
五道庙人民街	1 1 1 0 0 0
天堂寨风景区瀑布群景区	0 0 0 0 0 0 1 1 1 1 1
炉霍民族博物馆	1 1 0 0 1 1 1
成都毛家湾森林公园	0 0 1 1 1 1 1 1 1
邹韬奋纪念馆	0 1 1 1 1 1
奇石山滑雪场	1 1 1 1 1 1
杭州野生动物世界-摩弗伦羊	0 0 0 0 0 0 0 0 0 1 1 1 1
儿童公园自由路	1 1 1 1 0 0 0
天津妈祖文化园	1 1 1 1 1 1 1
巴马水晶宫	0 0 1 1 1
金丝峡景区-情人谷	0 0 0 0 0 0 1 1 1
北京百工博物馆	0 0 1 1 1 1 1
杭州西湖风景名胜区-俞曲园墓	0 0 0 0 0 0 0 0 0 0 1 1 1 1
大纵湖旅游度假区归园	0 0 0 0 0 0 0 0 1 1
刁镇旧军孟洛川纪念馆	0 0 0 0 1 1 1 1 1 1
中华全国总工会旧址纪念馆	1 1 1 1 1 1 1 1 1 0 0 0
灵隐寺-直指堂	0 0 0 0 1 1 1
华清宫-莲华汤	0 0 0 0 1 1 1
广福寺宝满路	1 1 1 0 0 0
东润野孩子公园	0 0 1 1 1 1 1
拒马源头	0 1 1 1
基督教会福音堂	1 1 1 1 1 1 1
武威神州荒漠野生动物园	0 0 1 1 1 1 1 1 1 1 1
长沙秋收起义文家市会师旧址	0 0 1 1 1 1 1 1 1 1 1 1 1
普陀宗乘之庙藏戏台	0 0 0 0 0 0 1 1 1
爱尼古寨	1 1 1 1
朝阳公园纪念林	0 0 0 0 1 1 1
汤沐园森林温泉	1 1 1 0 0 1 1
桃花谷二龙戏珠	0 0 0 1 1 1 1
铁门关风景区	1 1 1 0 0 0
重庆老龙洞度假村	0 0 1 1 1 0 0 0
南山旅游景区南山大佛	1 1 0 0 0 0 0 0 1 1
毛泽东同志故居韶乐宫	0 0 0 0 0 0 0 1 1 1
中国左翼作家联盟会址纪念馆	0 0 1 0 0 0 1 0 0 0 1 1 1
钵池山公园	1 1 1 0 0
海陵岛敏捷欢乐黄金海岸景区	0 0 0 0 0 1 1 1 1 1 1 0 0
宗角禄康公园龙王庙	0 0 0 0 0 0 1 1 1
小西湖郭庄	0 0 0 1 1
红楼梦荣宁小镇	1 1 1 1 1 1 1
清真寺夏状元街	1 1 1 0 0 0 0
杭州野生动物世界-猞猁	0 0 0 0 0 0 0 0 0 1 1
御泉河风景区	1 1 1 0 0 0
三清观西街	1 1 1 0 0
人民公园(人民公园路店)	1 1 1 1 0 1 1 1 1 1 0 0
杭州野生动物世界-森巴精灵部落	0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
玉龙雪山国家级风景名胜区甘海子	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
绿博园松江园	0 0 0 1 1 1
默拉纳额什丁麻扎	1 1 1 1 1 1 1 1
余相书楼	1 1 1 1
白溪漂流	1 1 1 1
博乐滨河公园	0 0 1 1 1 1
大唐芙蓉园-离魂记	0 0 0 0 0 0 1 1 1
海豚湾梦幻水上乐园	1 1 1 1 1 1 1 1 1
嘉兴放鹤洲	0 0 1 1 1
星子县桃花源风景名胜区	0 0 0 1 1 1 0 0 0 0 0
世界地质公园北饮泉	0 0 0 0 0 0 1 1 1
九龙池	1 1 1
基督教城北堂	1 1 1 0 0 1
清远篁胜国际温泉	0 0 1 1 0 0 1 1
永清白塔寺	0 0 1 1 1
台儿庄古城-谢家镖局	0 0 0 0 0 0 1 1 1 1
皇城相府陈氏宗祠	0 0 0 0 1 1 1 1
武陵源风景名胜区迷魂台	0 0 0 0 0 0 0 0 1 1 1
汇仙湖-东台人民公园	1 1 1 0 0 0 1 1 1 1
大亮子河国家森林公园	1 1 1 1 0 0 1 1 1 1
济南市环城公园-护城河游船码头指示牌	0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
北京励志堂科举扁额博物馆	0 0 0 0 0 1 1 0 0 1 1 1
青岛动物园	0 0 1 1 1
龙泉古寺韩庄支线	1 1 1 1 0 0 0 0
当当城儿童职业体验馆	1 1 1 0 0 0 0 0 0 0
振头关帝庙	0 0 1 1 1
